category,locale,title,sitemapUrl,canonicalUrl,finalUrl,textChars,signals,headings,localText
06-connectors,fr,Oracle NetSuite Connector | Claude by Anthropic,https://claude.com/fr/connectors/oracle-netsuite,https://claude.com/connectors/oracle-netsuite,https://claude.com/fr/connectors/oracle-netsuite,16767,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-oracle-netsuite__5f387d424e18.txt
06-connectors,ja,Oracle NetSuite Connector | Claude by Anthropic,https://claude.com/ja/connectors/oracle-netsuite,https://claude.com/connectors/oracle-netsuite,https://claude.com/ja/connectors/oracle-netsuite,9103,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-oracle-netsuite__866e7bc1df91.txt
06-connectors,ko,Oracle NetSuite Connector | Claude by Anthropic,https://claude.com/ko/connectors/oracle-netsuite,https://claude.com/connectors/oracle-netsuite,https://claude.com/ko/connectors/oracle-netsuite,9036,product|role-industry|conversion|marketplace|developer|trust,Claude를 만나보세요 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet,sources\text\claude_com__ko-connectors-oracle-netsuite__fe36d53dce09.txt
06-connectors,en,Orion by Gravity Connector | Claude by Anthropic,https://claude.com/connectors/orion,https://claude.com/connectors/orion,https://claude.com/connectors/orion,14318,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-orion__791c884c073f.txt
06-connectors,en,Otter.ai Connector | Claude by Anthropic,https://claude.com/connectors/otter-ai,https://claude.com/connectors/otter-ai,https://claude.com/connectors/otter-ai,14663,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-otter-ai__c57a42275a48.txt
06-connectors,en,Otto Travel Connector | Claude by Anthropic,https://claude.com/connectors/otto-travel,https://claude.com/connectors/otto-travel,https://claude.com/connectors/otto-travel,14831,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-otto-travel__4c0f002babac.txt
06-connectors,de,Outlook Connector | Claude by Anthropic,https://claude.com/de/connectors/outlook,https://claude.com/connectors/outlook,https://claude.com/de/connectors/outlook,14999,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-outlook__980f3db3c2c1.txt
06-connectors,en,Outlook Connector | Claude by Anthropic,https://claude.com/connectors/outlook,https://claude.com/connectors/outlook,https://claude.com/connectors/outlook,13484,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-outlook__24f1852f802c.txt
06-connectors,fr,Outlook Connector | Claude by Anthropic,https://claude.com/fr/connectors/outlook,https://claude.com/connectors/outlook,https://claude.com/fr/connectors/outlook,15693,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-outlook__ab2bff86f6f1.txt
06-connectors,ja,Outlook Connector | Claude by Anthropic,https://claude.com/ja/connectors/outlook,https://claude.com/connectors/outlook,https://claude.com/ja/connectors/outlook,8557,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-outlook__f33ca4bdddc3.txt
06-connectors,ko,Outlook Connector | Claude by Anthropic,https://claude.com/ko/connectors/outlook,https://claude.com/connectors/outlook,https://claude.com/ko/connectors/outlook,8502,product|role-industry|conversion|marketplace|developer|trust,Claude를 만나보세요 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet,sources\text\claude_com__ko-connectors-outlook__1708e398937f.txt
06-connectors,en,Outreach Connector | Claude by Anthropic,https://claude.com/connectors/outreach,https://claude.com/connectors/outreach,https://claude.com/connectors/outreach,14891,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-outreach__f542aa6fd95d.txt
06-connectors,en,Owkin Connector | Claude by Anthropic,https://claude.com/connectors/owkin,https://claude.com/connectors/owkin,https://claude.com/connectors/owkin,15292,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-owkin__da49a6edb7fb.txt
06-connectors,en,PagerDuty Connector | Claude by Anthropic,https://claude.com/connectors/pagerduty,https://claude.com/connectors/pagerduty,https://claude.com/connectors/pagerduty,14422,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pagerduty__a069a2144bd3.txt
06-connectors,en,PandaDoc Connector | Claude by Anthropic,https://claude.com/connectors/pandadoc,https://claude.com/connectors/pandadoc,https://claude.com/connectors/pandadoc,14741,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pandadoc__fb113f48720f.txt
06-connectors,de,PayPal Connector | Claude by Anthropic,https://claude.com/de/connectors/paypal,https://claude.com/connectors/paypal,https://claude.com/de/connectors/paypal,16585,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-paypal__c05cbcaea2b4.txt
06-connectors,en,PayPal Connector | Claude by Anthropic,https://claude.com/connectors/paypal,https://claude.com/connectors/paypal,https://claude.com/connectors/paypal,14898,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-paypal__b15ff98005b8.txt
06-connectors,fr,PayPal Connector | Claude by Anthropic,https://claude.com/fr/connectors/paypal,https://claude.com/connectors/paypal,https://claude.com/fr/connectors/paypal,17300,product|role-industry|conversion|marketplace|proof|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-paypal__013527edf789.txt
06-connectors,ja,PayPal Connector | Claude by Anthropic,https://claude.com/ja/connectors/paypal,https://claude.com/connectors/paypal,https://claude.com/ja/connectors/paypal,9516,product|role-industry|conversion|marketplace|proof|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-paypal__0743dbf37380.txt
06-connectors,ko,PayPal Connector | Claude by Anthropic,https://claude.com/ko/connectors/paypal,https://claude.com/connectors/paypal,https://claude.com/ko/connectors/paypal,9079,product|role-industry|conversion|marketplace|proof|developer|trust,Claude를 만나보세요 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet,sources\text\claude_com__ko-connectors-paypal__31c61cb22977.txt
06-connectors,en,Paytm for Business Connector | Claude by Anthropic,https://claude.com/connectors/paytm-for-business,https://claude.com/connectors/paytm-for-business,https://claude.com/connectors/paytm-for-business,14828,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-paytm-for-business__b870ee154fe8.txt
06-connectors,en,Peec AI Connector | Claude by Anthropic,https://claude.com/connectors/peec-ai,https://claude.com/connectors/peec-ai,https://claude.com/connectors/peec-ai,14193,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-peec-ai__c13102541a6c.txt
06-connectors,en,Pendo Connector | Claude by Anthropic,https://claude.com/connectors/pendo,https://claude.com/connectors/pendo,https://claude.com/connectors/pendo,14850,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pendo__5196e4bf3b06.txt
06-connectors,en,pg-aiguide Connector | Claude by Anthropic,https://claude.com/connectors/pg-aiguide,https://claude.com/connectors/pg-aiguide,https://claude.com/connectors/pg-aiguide,14480,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pg-aiguide__f183378e1f6f.txt
06-connectors,en,Phoenix by HG Insights Connector | Claude by Anthropic,https://claude.com/connectors/phoenix,https://claude.com/connectors/phoenix,https://claude.com/connectors/phoenix,14954,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-phoenix__8b596b248035.txt
06-connectors,en,Pigment Connector | Claude by Anthropic,https://claude.com/connectors/pigment,https://claude.com/connectors/pigment,https://claude.com/connectors/pigment,14605,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pigment__3383af46a1c6.txt
06-connectors,de,PitchBook Connector | Claude by Anthropic,https://claude.com/de/connectors/pitchbook,https://claude.com/connectors/pitchbook,https://claude.com/de/connectors/pitchbook,15890,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-pitchbook__ccad9db9d734.txt
06-connectors,en,PitchBook Connector | Claude by Anthropic,https://claude.com/connectors/pitchbook,https://claude.com/connectors/pitchbook,https://claude.com/connectors/pitchbook,14324,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pitchbook__05199a3eb8b4.txt
06-connectors,fr,PitchBook Connector | Claude by Anthropic,https://claude.com/fr/connectors/pitchbook,https://claude.com/connectors/pitchbook,https://claude.com/fr/connectors/pitchbook,16628,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-pitchbook__c75c6dd0eb44.txt
06-connectors,ja,PitchBook Connector | Claude by Anthropic,https://claude.com/ja/connectors/pitchbook,https://claude.com/connectors/pitchbook,https://claude.com/ja/connectors/pitchbook,9189,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-pitchbook__421335b1fcdb.txt
06-connectors,de,Plaid Connector | Claude by Anthropic,https://claude.com/de/connectors/plaid,https://claude.com/connectors/plaid,https://claude.com/de/connectors/plaid,15851,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-plaid__dd898b55c094.txt
06-connectors,en,Plaid Connector | Claude by Anthropic,https://claude.com/connectors/plaid,https://claude.com/connectors/plaid,https://claude.com/connectors/plaid,14716,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-plaid__1d2b1c03581b.txt
06-connectors,fr,Plaid Connector | Claude by Anthropic,https://claude.com/fr/connectors/plaid,https://claude.com/connectors/plaid,https://claude.com/fr/connectors/plaid,16559,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-plaid__c05d2c3320c9.txt
06-connectors,ja,Plaid Connector | Claude by Anthropic,https://claude.com/ja/connectors/plaid,https://claude.com/connectors/plaid,https://claude.com/ja/connectors/plaid,9107,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-plaid__fcbb6ce5f1c7.txt
06-connectors,en,PlanetScale Connector | Claude by Anthropic,https://claude.com/connectors/planetscale,https://claude.com/connectors/planetscale,https://claude.com/connectors/planetscale,14348,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-planetscale__a0b1603f1d8b.txt
06-connectors,en,PlayMCP Connector | Claude by Anthropic,https://claude.com/connectors/playmcp,https://claude.com/connectors/playmcp,https://claude.com/connectors/playmcp,14332,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-playmcp__c44526391640.txt
06-connectors,en,Polar Analytics Connector | Claude by Anthropic,https://claude.com/connectors/polar-analytics,https://claude.com/connectors/polar-analytics,https://claude.com/connectors/polar-analytics,15558,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-polar-analytics__342afb88503e.txt
06-connectors,en,PopHIVE Connector | Claude by Anthropic,https://claude.com/connectors/pophive,https://claude.com/connectors/pophive,https://claude.com/connectors/pophive,15029,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pophive__3de29ca10b81.txt
06-connectors,en,Port IO Connector | Claude by Anthropic,https://claude.com/connectors/port-io,https://claude.com/connectors/port-io,https://claude.com/connectors/port-io,14589,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-port-io__b0fc83722cfb.txt
06-connectors,en,PostHog Connector | Claude by Anthropic,https://claude.com/connectors/posthog,https://claude.com/connectors/posthog,https://claude.com/connectors/posthog,14820,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-posthog__e94dc24b72cc.txt
06-connectors,en,Postman Connector | Claude by Anthropic,https://claude.com/connectors/postman,https://claude.com/connectors/postman,https://claude.com/connectors/postman,14383,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-postman__8054f6886cda.txt
06-connectors,en,Privacy.com Connector | Claude by Anthropic,https://claude.com/connectors/privacy,https://claude.com/connectors/privacy,https://claude.com/connectors/privacy,14695,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-privacy__167e230404cb.txt
06-connectors,en,Process Street Connector | Claude by Anthropic,https://claude.com/connectors/process-street,https://claude.com/connectors/process-street,https://claude.com/connectors/process-street,15030,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-process-street__0271ce25d752.txt
06-connectors,en,Profound Connector | Claude by Anthropic,https://claude.com/connectors/profound,https://claude.com/connectors/profound,https://claude.com/connectors/profound,14859,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-profound__60e47500b635.txt
06-connectors,de,PubMed Connector | Claude by Anthropic,https://claude.com/de/connectors/pubmed,https://claude.com/connectors/pubmed,https://claude.com/de/connectors/pubmed,16334,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-pubmed__0b8aeaabd8e1.txt
06-connectors,en,PubMed Connector | Claude by Anthropic,https://claude.com/connectors/pubmed,https://claude.com/connectors/pubmed,https://claude.com/connectors/pubmed,14662,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pubmed__cd207932a429.txt
06-connectors,fr,PubMed Connector | Claude by Anthropic,https://claude.com/fr/connectors/pubmed,https://claude.com/connectors/pubmed,https://claude.com/fr/connectors/pubmed,16972,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-pubmed__4103ce4dee3b.txt
06-connectors,ja,PubMed Connector | Claude by Anthropic,https://claude.com/ja/connectors/pubmed,https://claude.com/connectors/pubmed,https://claude.com/ja/connectors/pubmed,9327,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-pubmed__5bc28bdefab2.txt
06-connectors,ko,PubMed Connector | Claude by Anthropic,https://claude.com/ko/connectors/pubmed,https://claude.com/connectors/pubmed,https://claude.com/ko/connectors/pubmed,8979,product|role-industry|conversion|marketplace|developer|trust,Claude를 만나보세요 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet,sources\text\claude_com__ko-connectors-pubmed__2b9e631e20e9.txt
06-connectors,en,Pylon Connector | Claude by Anthropic,https://claude.com/connectors/pylon,https://claude.com/connectors/pylon,https://claude.com/connectors/pylon,14580,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-pylon__8a2f0ac78a6d.txt
06-connectors,en,Qlik Connector | Claude by Anthropic,https://claude.com/connectors/qlik,https://claude.com/connectors/qlik,https://claude.com/connectors/qlik,14524,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-qlik__70cf4f529149.txt
06-connectors,en,Qonto Connector | Claude by Anthropic,https://claude.com/connectors/qonto,https://claude.com/connectors/qonto,https://claude.com/connectors/qonto,15038,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-qonto__9ca69acc8325.txt
06-connectors,en,Quartr Connector | Claude by Anthropic,https://claude.com/connectors/quartr,https://claude.com/connectors/quartr,https://claude.com/connectors/quartr,15033,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-quartr__bd5e1edb1bd3.txt
06-connectors,en,QuickNode Connector | Claude by Anthropic,https://claude.com/connectors/quicknode,https://claude.com/connectors/quicknode,https://claude.com/connectors/quicknode,14527,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-quicknode__8246a10559f3.txt
06-connectors,en,Quo Connector | Claude by Anthropic,https://claude.com/connectors/quo,https://claude.com/connectors/quo,https://claude.com/connectors/quo,15111,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-quo__943360e37728.txt
06-connectors,de,Ramp Connector | Claude by Anthropic,https://claude.com/de/connectors/ramp,https://claude.com/connectors/ramp,https://claude.com/de/connectors/ramp,15852,product|role-industry|conversion|marketplace|proof|developer|trust,Das ist Claude | Produkte | Claude | Claude Code | Claude Cowork | @Claude | Funktionen | Claude für Chrome | Claude für Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modelle | Opus,sources\text\claude_com__de-connectors-ramp__74baf97b64d0.txt
06-connectors,en,Ramp Connector | Claude by Anthropic,https://claude.com/connectors/ramp,https://claude.com/connectors/ramp,https://claude.com/connectors/ramp,14782,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-ramp__0735803b4f92.txt
06-connectors,fr,Ramp Connector | Claude by Anthropic,https://claude.com/fr/connectors/ramp,https://claude.com/connectors/ramp,https://claude.com/fr/connectors/ramp,16618,product|role-industry|conversion|marketplace|developer|trust,Découvrez Claude | Produits | Claude | Claude Code | Claude Cowork | @Claude | Fonctionnalités | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Modèles | Opus,sources\text\claude_com__fr-connectors-ramp__4b07792948bc.txt
06-connectors,ja,Ramp Connector | Claude by Anthropic,https://claude.com/ja/connectors/ramp,https://claude.com/connectors/ramp,https://claude.com/ja/connectors/ramp,9126,product|role-industry|conversion|marketplace|developer|trust,Claude の紹介 | Claude | Claude Code | Claude Cowork | @Claude | Claude for Chrome | Claude for Microsoft 365 | Claude apps built for | Design | Science | Security | Opus | Fable | Opus | Sonnet | Haiku,sources\text\claude_com__ja-connectors-ramp__fdcbb2562d7b.txt
06-connectors,en,Ramp Data Connector | Claude by Anthropic,https://claude.com/connectors/ramp-data,https://claude.com/connectors/ramp-data,https://claude.com/connectors/ramp-data,14958,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-ramp-data__fc6bddeb9d99.txt
06-connectors,en,Razorpay Connector | Claude by Anthropic,https://claude.com/connectors/razorpay,https://claude.com/connectors/razorpay,https://claude.com/connectors/razorpay,14833,product|role-industry|conversion|marketplace|education|proof|developer|trust,Meet Claude | Products | Claude | Claude Code | Claude Cowork | @Claude | Features | Claude for Chrome | Claude for Microsoft 365 | Skills | Claude apps built for | Design | Science | Security | Models | Mythos,sources\text\claude_com__connectors-razorpay__431855087a06.txt
